omega_omega_n,gamma_omega_n,nu,zeff,eta,shat,beta,ky,ModIndex,mu,xstar
3.371378526201887,0.04355600181102121,6.0,2.0,2.1,0.08,0.001,0.02,1,1.1,10.0
2.246379514087825,0.071198674458751,3.0,2.0,1.3,0.08,0.002,0.03,1,1.9000000000000001,10.0
4.790217322654452,0.13066870764060798,9.0,1.0,3.7,0.08,0.002,0.06999999999999999,1,1.3,10.0
5.454212416551631,0.08827113803482858,9.0,1.0,4.5,0.08,0.0005,0.02,1,1.7000000000000002,10.0
4.559425373978231,0.1271323662885597,6.0,1.0,3.7,0.08,0.0025,0.060000000000000005,1,0.30000000000000004,10.0
0.0,0.0,1.0,1.0,3.7,0.02,0.0025,0.08,1,0.1,10.0
5.111684427608431,-0.09399552158034852,2.0,2.0,4.5,0.06,0.0025,0.09,1,0.7000000000000001,10.0
2.523615942388145,0.010864864180936936,8.0,1.5,1.3,0.08,0.002,0.02,1,0.0,10.0
1.9627027119536151,0.010445215543277049,1.0,1.5,1.3,0.06,0.001,0.01,1,1.4000000000000001,10.0
6.021405324077103,0.25890975524003834,4.0,1.5,4.5,0.02,0.001,0.060000000000000005,1,0.9,10.0
2.2065525904527057,0.05045664550573614,4.0,1.0,1.3,0.08,0.0015,0.02,1,1.1,10.0
3.205352127349035,-0.2059595930852527,4.0,2.0,2.1,0.08,0.0005,0.060000000000000005,1,1.0,10.0
4.716841851039889,0.11004767835015589,5.0,1.5,3.7,0.06,0.0025,0.01,1,1.6,10.0
2.9543483546774993,-0.012322299380795335,1.0,2.0,2.1,0.02,0.0015,0.09,1,0.7000000000000001,10.0
1.9460905541005458,0.03414623621937951,1.0,1.5,1.3,0.08,0.0025,0.060000000000000005,1,1.4000000000000001,10.0
5.027918965503765,0.09883238645430453,3.0,2.0,4.5,0.08,0.0005,0.02,1,1.6,10.0
4.4556389336307545,-0.016533698404830897,3.0,2.0,3.7,0.08,0.0005,0.05,1,0.1,10.0
4.113735873193626,-0.3112138714804704,1.0,1.0,4.5,0.08,0.0015,0.09,1,1.1,10.0
1.4597940682820292,-0.010083929889412441,4.0,1.0,0.5,0.08,0.0025,0.04,1,1.8,10.0
5.789592070941448,0.2616304984764084,6.0,1.5,4.5,0.04,0.001,0.01,1,1.6,10.0
4.4141456048208125,0.10138671495159475,8.0,2.0,2.9000000000000004,0.06,0.0015,0.060000000000000005,1,1.6,10.0
2.3678031642321615,-0.08479714282183187,8.0,1.0,1.3,0.06,0.0005,0.06999999999999999,1,0.30000000000000004,10.0
