omega_omega_n,gamma_omega_n,nu,zeff,eta,shat,beta,ky,ModIndex,mu,xstar
0,0,0.5703377333823719,2.399545512781869,4.121396696507511,0.011579609695577336,0.0017041413270220379,0.06169420599332597,1,8.065558337339926,10.0
1.8211463920032274,0.06353972295128572,1.8747946454337179,1.423016781323462,1.425022405936993,0.014563207286036248,0.019962090173286273,0.12828870476623375,1,6.745938136879741,10.0
0,0,5.127277505300881,4.366811333268705,2.566652070092954,0.03204691079806572,0.00376138097144157,0.14136796605576857,1,7.394864083328979,10.0
0,0,3.3101042649160597,4.718418226036237,1.1849143292161337,0.033531502026187446,0.010948601028130828,0.13884862521323635,1,0.8712370417555482,10.0
0,0,4.628939769600113,1.0415448775842098,1.3464249111516953,0.04516423111968354,0.007158531881256569,0.17289804083231947,1,7.438907348284389,10.0
0,0,0.3724521327824868,2.1782689648988316,0.503787888333723,0.009986736098799312,0.017780932595058186,0.12082192586974029,1,7.6849605560305365,10.0
0,0,9.61034255152306,2.855341743446275,2.4617263857084497,0.044354457260607646,0.008717863766839057,0.09709168066804436,1,5.041681125326632,10.0
0.3877467135937134,-0.00759697315371842,8.940678936658193,4.767952611834749,0.9943931697701338,0.032335673367764654,0.005864444857064487,0.03202870853838729,1,1.8092206686258527,10.0
3.4239798869493505,0.052223890474845366,3.3508222462880055,2.4662847076313095,3.5461250491759335,0.020130687618691644,0.005748368285028806,0.13530719361929414,1,7.534892466609779,10.0
3.412228561950004,0.03327604365691348,5.324642071703524,1.4220827006468069,1.9159068652751856,0.04343253240175634,0.015543403337601836,0.09774912520533456,1,2.309538945840637,10.0
0,0,6.347480319264943,1.263753330100681,0.5297908637576177,0.007292603385596483,0.019346497564946004,0.11872551145037592,1,0.10060000307338446,10.0
0,0,5.64405579049856,2.9833769128965617,4.062936779640986,0.02444779772498166,0.007134710796149789,0.02594654182094109,1,7.57108568559003,10.0
0,0,6.83028585516159,4.392714977989925,0.8849434176297706,0.01910843839280528,0.010955105568340435,0.04740114286749552,1,9.708500808548152,10.0
0,0,0.5013827014450484,3.5993044926440176,2.4438189189156834,0.04088693582688151,0.01847738175506619,0.11658240647908528,1,3.1949401851951387,10.0
0,0,6.110513485296699,4.9468899863325815,1.1414611783407782,0.00765741693258825,0.015073273970792528,0.1531936577232983,1,6.299455200165719,10.0
0,0,1.0240318142809386,2.5734476501594004,4.858695738738091,0.04635470755035988,0.01881311372757985,0.09697796343982253,1,2.0465479623611236,10.0
0,0,1.6259410892334822,4.970808501819894,2.34753427221922,0.016169098958275906,0.0165192647123565,0.10042658486855295,1,2.7081879176847745,10.0
3.8673918644547656,0.11849845201576878,5.378406748517683,1.3072590194771707,2.382704447645383,0.0402324663969234,0.015457946215006988,0.17732756776850148,1,2.8208833080334186,10.0
0,0,6.768884814309268,2.4149351557537773,0.6992763404072053,0.02201083088953666,0.013924813826166288,0.19673225691676563,1,6.304669611398949,10.0
0,0,2.968006683979895,2.0953430963921527,3.106178856205818,0.015680314545976272,0.016276253587698887,0.04961526549128398,1,0.8729331024394038,10.0
2.6895434343414757,0.2955066244509021,2.3721941327486658,1.9549078819159744,1.21788588108017,0.0054099380160505415,0.014031359744800648,0.021342406240302404,1,0.5776106222033173,10.0
0,0,1.7519503710522788,4.76647941416092,1.0907103910083897,0.007003682131610523,0.004839022370888462,0.016066357578881366,1,7.193796176667474,10.0
0,0,0.822388718602489,2.6239274071734786,0.8379480483863366,0.011743236140577824,0.01798010551304489,0.07317740851119058,1,7.58754280632509,10.0
0,0,4.1002777393431336,3.777388542117065,2.8202647895586357,0.04089002032173617,0.00947372491713564,0.18720987844165565,1,0.8861679645246134,10.0
6.776757374946512,0.168581301050751,2.890401639823356,3.216195873655831,4.988478178384835,0.03442710083751971,0.0014582815594618855,0.17682494113784833,1,0.0545198493975263,10.0
0,0,5.523283423365723,4.785269427398809,1.765053393436434,0.03836485820665187,0.015039709707338415,0.17040347580523663,1,7.6669724637130106,10.0
0.4287582105982427,-0.0051698908524534974,5.360486402414615,3.3405167412467396,0.6137894761569607,0.03136953719107993,0.007570940660009903,0.19539405450011837,1,2.2594687784133805,10.0
0,0,0.9100688561196733,1.1692314046178893,2.430148374515664,0.04161113906511212,0.0026938572024700976,0.11793308156698645,1,1.0507465938627214,10.0
0,0,2.8619825961677394,2.3626274981405113,1.9498692943472082,0.009799706557215331,0.01815210811495769,0.013316297544510459,1,2.0976982361415644,10.0
0.9579209457578567,0.01015976825116831,0.41877838969716763,3.7198045314644306,0.7273438021418084,0.047670226132841075,0.007655289895609745,0.13001878670725403,1,7.284170120756378,10.0
0,0,2.7297153746994867,2.6894332965687444,3.421454889023536,0.04734288486562772,0.010099601615296964,0.11346074105499626,1,8.960315087429919,10.0
0,0,9.547215287648513,2.7580093913040393,3.0281122863994923,0.03709519385971002,0.011943135325799973,0.1702521051548272,1,8.091898866757065,10.0
-0.13236354579378737,0.22681838457492376,1.2289192209587394,2.1939419823964768,4.042530537377274,0.042737010273537115,0.0005700239190942226,0.19009789181461478,1,3.59827156261571,10.0
2.0890912232960477,0.013340016296381152,3.0480370865552895,3.041405322394847,1.195575256246341,0.02122668122368184,0.01796860230506878,0.18439411594685554,1,5.769030473797745,10.0
3.1313688664762043,0.16657027443285832,2.6735616553658383,1.4021575133150708,4.807639457730887,0.02534905323823796,0.01874062195826955,0.1507482954409191,1,9.060770436226392,10.0
2.345649528949273,0.13548916921819704,2.075423502315384,1.8880228283172635,1.0912146073634226,0.014949368166232005,0.0176710583312424,0.14519351407787517,1,2.3861748502696734,10.0
0,0,1.7973685269780042,4.768598713822106,3.9296490454501085,0.01673057610241365,0.007427358377024396,0.17361177808365583,1,4.610456836071494,10.0
0.3093659113651325,-0.005153411633994446,3.2322034055338813,1.9916971040866853,0.7193201598505863,0.04339652266502264,0.017332552137065423,0.08961489949841722,1,0.47884425672464537,10.0
0,0,4.918793219178496,4.398927275444545,1.2550275271903548,0.049442434774407365,0.009456067537886735,0.07412289422610405,1,1.858385888892492,10.0
0,0,5.2776694968119635,2.2249096766046055,1.8194400031950175,0.0436657402153016,0.008318654404441973,0.1469707347206771,1,2.287507193097121,10.0
0,0,9.225489033961587,1.6879305211200983,4.334204838525881,0.024711587063731683,0.013996055811144709,0.01272630845695348,1,3.3993405093619558,10.0
0,0,5.010221851629355,1.268647707057339,0.707487900668194,0.02108488258390584,0.00750207191833418,0.05905164630055665,1,2.071175703438165,10.0
4.053410285823025,0.13330265856826745,3.8054035708752236,3.3769586129291422,2.8256487599412132,0.030296977836537883,0.0011325291005057103,0.05447332597605455,1,3.4220459579569837,10.0
0,0,0.12009336477423846,1.0973118997431035,3.8539077271608644,0.04421567639271058,0.009197343657669789,0.1670926404605783,1,7.690204603821674,10.0
4.456965643581648,0.09652041683431463,3.957591196843831,3.2965318419271417,2.903511991257969,0.024303689757718204,0.003442910155420101,0.11826134071838303,1,3.9223517838547037,10.0
0,0,4.34122818950117,4.026492061272869,2.805140422608467,0.019577374470423698,0.014274996824410902,0.11950776118233844,1,0.41405646466675994,10.0
0,0,7.040129887481478,3.8877551826006482,3.4071059587212327,0.03637052908680714,0.008094214998167197,0.04503632221254052,1,8.46368449133511,10.0
0,0,1.188994500042037,2.849055940913942,0.8940896162942067,0.04094534627489518,0.0013616894041611593,0.05105043763591102,1,6.885394167373697,10.0
0,0,7.612415544679774,3.374737345254339,4.255359284719178,0.03724175458660179,0.00971758937663628,0.19374229799360945,1,8.739641551334389,10.0
0,0,0.39256282311530644,1.1115327935896802,2.9954214701136266,0.04104788894456618,0.015638716138020092,0.12789843054908223,1,1.6614356810601416,10.0
0,0,7.840168578452639,4.227342347810154,1.9756526165757782,0.006513185012336041,0.010628544347116265,0.16598235942584136,1,6.026666745470232,10.0
0,0,8.523430687939229,2.9369442672467008,4.183144774450765,0.037497589864633994,0.014406285008493785,0.1832838627680441,1,4.182130755730576,10.0
1.8807506234347426,0.02300398532717706,2.8821613725585578,4.344104621178045,0.6833083062705162,0.026095143696907436,0.0029096256173353724,0.0343305902041873,1,0.7105996905421497,10.0
0,0,7.069360123032091,4.390904721050928,1.0412027753887996,0.0018450708705780518,0.006718398335208193,0.16863705323615552,1,7.444430982723015,10.0
0,0,0.9951146383614615,3.7788552538189624,0.6974895866443032,0.0063158035568067535,0.018837611138717698,0.1339286959064992,1,3.3083713525483613,10.0
4.5128198291623445,0.02767367076322282,1.3799706840868733,1.696932760059068,3.2787207679695367,0.040615399396612926,0.011078467860687386,0.07446820556554339,1,0.9528500286611441,10.0
0,0,8.326453040080981,2.4969553045720954,2.1555476723353046,0.030210661546444566,0.005560702996589567,0.13144039014312345,1,6.111636901928098,10.0
0,0,3.7897451611198902,1.3663322332453038,1.4230646170396581,0.024023975469998012,0.016598479714151754,0.06842597521481289,1,8.632885556160247,10.0
0,0,6.771202489328436,3.2310506218775337,1.4937644004455106,0.014628812577996083,0.0013495185328619942,0.15415288231549965,1,3.1307342280882056,10.0
0,0,7.89642887981621,1.0024746269130809,4.940276936406682,0.01114779803927209,0.013352491238512183,0.05618588594228671,1,3.541574893719549,10.0
2.8419655242729056,0.10367698399957698,1.145597918842477,2.795729084281861,1.8315739860136824,0.022283538177682628,0.009871227585423149,0.04851671986086531,1,3.625439330326843,10.0
5.598444925816713,-1.0145845120756039,0.6593651748152688,2.593290546050982,3.3886759542248237,0.0363671285005116,0.0009829517778580485,0.15191004003576997,1,1.0003112369295675,10.0
0,0,0.17247859498229334,3.2652863736128364,3.692837032704728,0.029915691123648436,0.0015657805612170508,0.17758373792252258,1,0.9041644675441274,10.0
0,0,6.699156157820067,2.025666931103566,1.373066337329911,0.015550237609995913,0.013984409861310889,0.030295750637006055,1,7.148592938974439,10.0
2.765604880974009,0.07786025316880402,0.9462773567724836,3.954320144939068,2.5225117449266756,0.02959347313775085,0.0010767561844436252,0.01022456575364469,1,4.7877631680332975,10.0
0.5644230584417643,0.012629756645959759,4.647292516701689,1.1228320543899053,0.8283272436049209,0.008981309476340456,0.000928517897043406,0.022078429526332176,1,9.683820454990164,10.0
0,0,2.3533054197543737,1.2321605939834925,3.2727053782950444,0.03326528664351361,0.004061495095754521,0.155865792013479,1,1.4421287715168485,10.0
0,0,2.7209703501351292,4.414071529670402,0.7559641113325046,0.04506955487103406,0.01725694583308275,0.17445709148990202,1,4.525175083161907,10.0
0,0,1.6700474618969605,3.6253304845715055,0.5523615635473059,0.032791948286230534,0.017252106688109455,0.08117964809239632,1,1.4559207366568128,10.0
0,0,8.700759272422856,1.139059634238643,1.8127157825147473,0.010018836758033878,0.008605402793639234,0.05118585767950482,1,5.330932688199002,10.0
0.3608308294959794,0.00019256307897060976,3.8996640182520537,1.7808983331444797,0.6328557160496716,0.009242622939937939,0.004320306217284795,0.03210133866626494,1,2.4609483939904306,10.0
0,0,8.667331194007097,1.2815004255779878,1.4270873048080839,0.029335078007650364,0.01530423697228025,0.18165448022566458,1,6.271350448774953,10.0
0,0,6.08639790074791,1.7935500917381422,3.86244514706432,0.03272659180223165,0.012245436423250445,0.16724890174250237,1,8.867592573328784,10.0
0,0,6.43112449486301,3.1712710237875252,4.7940656483911,0.035042980373014954,0.009140378861502605,0.10485761703585413,1,0.45777331097410556,10.0
