omega_omega_n,gamma_omega_n,nu,zeff,eta,shat,beta,ky,ModIndex,mu,xstar
1.3832129333311203,-0.0172750506785928,1.0,1.0,0.5,0.02,0.001,0.08,1,0.8999999999999999,10.0
1.3756883283056345,-0.01800668762073291,1.0,1.0,0.5,0.02,0.001,0.08,1,1.2,10.0
1.3892805423310677,-0.0165559544087457,1.0,1.0,0.5,0.02,0.001,0.09,1,0.0,10.0
1.3886311923967567,-0.016221445338084856,1.0,1.0,0.5,0.02,0.001,0.09,1,0.3,10.0
1.3522516880694435,-0.021124267762410075,1.0,1.0,0.5,0.02,0.001,0.08,1,1.7999999999999998,10.0
1.3869666097984694,-0.015431232318027593,1.0,1.0,0.5,0.02,0.001,0.09,1,0.6,10.0
1.3663242310515988,-0.019477583901144846,1.0,1.0,0.5,0.02,0.001,0.08,1,1.5,10.0
1.38500051413352,-0.015077642525468397,1.0,1.0,0.5,0.02,0.001,0.09,1,0.8999999999999999,10.0
1.3747814909628195,-0.024153352426073783,1.0,1.0,0.5,0.02,0.001,0.09,1,1.2,10.0
1.3963196331012089,0.019914501959106976,1.0,1.0,0.5,0.02,0.0015,0.01,1,0.0,10.0
1.3951530057581139,0.01976653429040593,1.0,1.0,0.5,0.02,0.0015,0.01,1,0.3,10.0
1.385851544054121,0.01858744424667692,1.0,1.0,0.5,0.02,0.0015,0.01,1,0.8999999999999999,10.0
1.3916583912130107,0.019323412414825745,1.0,1.0,0.5,0.02,0.0015,0.01,1,0.6,10.0
1.377758561682259,0.017562355038489973,1.0,1.0,0.5,0.02,0.0015,0.01,1,1.2,10.0
1.3674156412009217,0.016253094351480365,1.0,1.0,0.5,0.02,0.0015,0.01,1,1.5,10.0
1.354868732422111,0.014665541358845388,1.0,1.0,0.5,0.02,0.0015,0.01,1,1.7999999999999998,10.0
1.3964087977207658,0.018848077653783605,1.0,1.0,0.5,0.02,0.0015,0.02,1,0.0,10.0
1.3952421072306578,0.018701190312338675,1.0,1.0,0.5,0.02,0.0015,0.02,1,0.3,10.0
1.3917473271395084,0.018261308220494682,1.0,1.0,0.5,0.02,0.0015,0.02,1,0.6,10.0
1.3859402837280133,0.017530735917820915,1.0,1.0,0.5,0.02,0.0015,0.02,1,0.8999999999999999,10.0
1.377847194009512,0.016513193835678192,1.0,1.0,0.5,0.02,0.0015,0.02,1,1.2,10.0
1.367504423169982,0.015213626736455233,1.0,1.0,0.5,0.02,0.0015,0.02,1,1.5,10.0
1.3549581391365824,0.013637911633816713,1.0,1.0,0.5,0.02,0.0015,0.02,1,1.7999999999999998,10.0
1.396545640872759,0.01710226655308896,1.0,1.0,0.5,0.02,0.0015,0.03,1,0.0,10.0
1.395378838155258,0.01695715352968487,1.0,1.0,0.5,0.02,0.0015,0.03,1,0.3,10.0
1.391883760179132,0.0165225924362667,1.0,1.0,0.5,0.02,0.0015,0.03,1,0.6,10.0
1.386076349593023,0.015800882311949253,1.0,1.0,0.5,0.02,0.0015,0.03,1,0.8999999999999999,10.0
1.3779830174357628,0.014795735761806783,1.0,1.0,0.5,0.02,0.0015,0.03,1,1.2,10.0
1.3676404012715022,0.013512089843034257,1.0,1.0,0.5,0.02,0.0015,0.03,1,1.5,10.0
1.3550950219856457,0.011955818337415762,1.0,1.0,0.5,0.02,0.0015,0.03,1,1.7999999999999998,10.0
1.3967140652369912,0.01472126718303128,1.0,1.0,0.5,0.02,0.0015,0.04,1,0.0,10.0
1.3955470917165536,0.014578584591028707,1.0,1.0,0.5,0.02,0.0015,0.04,1,0.3,10.0
1.3920515536028413,0.014151312125731865,1.0,1.0,0.5,0.02,0.0015,0.04,1,0.6,10.0
1.3659080674265642,-0.025392988945042518,1.0,1.0,0.5,0.02,0.001,0.09,1,1.5,10.0
1.3496242833115983,-0.027069948655650797,1.0,1.0,0.5,0.02,0.001,0.09,1,1.7999999999999998,10.0
1.3862435502546553,0.013441741341225688,1.0,1.0,0.5,0.02,0.0015,0.04,1,0.8999999999999999,10.0
1.3781497537551637,0.012453574243670242,1.0,1.0,0.5,0.02,0.0015,0.04,1,1.2,10.0
1.3678071675899304,0.01119173758727874,1.0,1.0,0.5,0.02,0.0015,0.04,1,1.5,10.0
1.3552627858332111,0.00966210119393016,1.0,1.0,0.5,0.02,0.0015,0.04,1,1.7999999999999998,10.0
1.3968942775622124,0.011761246683879378,1.0,1.0,0.5,0.02,0.0015,0.05,1,0.0,10.0
1.3957270631377232,0.011621600395817137,1.0,1.0,0.5,0.02,0.0015,0.05,1,0.3,10.0
1.3922308662614373,0.011203433509335524,1.0,1.0,0.5,0.02,0.0015,0.05,1,0.6,10.0
1.3864219779002933,0.010509028235870677,1.0,1.0,0.5,0.02,0.0015,0.05,1,0.8999999999999999,10.0
1.378327388924266,0.009542073399965606,1.0,1.0,0.5,0.02,0.0015,0.05,1,1.2,10.0
1.355441026853774,0.006811122529219759,1.0,1.0,0.5,0.02,0.0015,0.05,1,1.7999999999999998,10.0
1.3679845488238427,0.008307483069201888,1.0,1.0,0.5,0.02,0.0015,0.05,1,1.5,10.0
1.3970648227055829,0.008285819880955248,1.0,1.0,0.5,0.02,0.0015,0.060000000000000005,1,0.0,10.0
1.3958972851104028,0.008149755642057417,1.0,1.0,0.5,0.02,0.0015,0.060000000000000005,1,0.3,10.0
1.3924001923445744,0.0077423309303087315,1.0,1.0,0.5,0.02,0.0015,0.060000000000000005,1,0.6,10.0
1.3865900558073636,0.007065816823244511,1.0,1.0,0.5,0.02,0.0015,0.060000000000000005,1,0.8999999999999999,10.0
1.3784942325684382,0.0061238864537569385,1.0,1.0,0.5,0.02,0.0015,0.060000000000000005,1,1.2,10.0
1.3681506832654662,0.004921438813604371,1.0,1.0,0.5,0.02,0.0015,0.060000000000000005,1,1.5,10.0
1.355607634163018,0.003464333842975797,1.0,1.0,0.5,0.02,0.0015,0.060000000000000005,1,1.7999999999999998,10.0
1.3972044423333487,0.004361578514516672,1.0,1.0,0.5,0.02,0.0015,0.06999999999999999,1,0.0,10.0
1.3960364878763192,0.00422957483631848,1.0,1.0,0.5,0.02,0.0015,0.06999999999999999,1,0.3,10.0
1.392538225757186,0.0038343271929401285,1.0,1.0,0.5,0.02,0.0015,0.06999999999999999,1,0.6,10.0
1.3867264103902168,0.0031780937202561155,1.0,1.0,0.5,0.02,0.0015,0.06999999999999999,1,0.8999999999999999,10.0
1.3786288018725612,0.0022645292523530694,1.0,1.0,0.5,0.02,0.0015,0.06999999999999999,1,1.2,10.0
1.3682839218807183,0.0010985150187025616,1.0,1.0,0.5,0.02,0.0015,0.06999999999999999,1,1.5,10.0
1.3972935174594443,5.4195289548114196e-05,1.0,1.0,0.5,0.02,0.0015,0.08,1,0.0,10.0
1.3926253076951545,-0.0004551909910130878,1.0,1.0,0.5,0.02,0.0015,0.08,1,0.6,10.0
1.386811325556325,-0.0010891119814991543,1.0,1.0,0.5,0.02,0.0015,0.08,1,0.8999999999999999,10.0
1.3557410587152978,-0.0003129334721425865,1.0,1.0,0.5,0.02,0.0015,0.06999999999999999,1,1.7999999999999998,10.0
1.3961250429932834,-7.334080800139489e-05,1.0,1.0,0.5,0.02,0.0015,0.08,1,0.3,10.0
1.397314992312537,-0.004574576338396337,1.0,1.0,0.5,0.02,0.0015,0.09,1,0.0,10.0
1.3787042913729457,-0.0019665936060515163,1.0,1.0,0.5,0.02,0.0015,0.08,1,1.2,10.0
1.3558353468494604,-0.004444379336933802,1.0,1.0,0.5,0.02,0.0015,0.08,1,1.7999999999999998,10.0
